CustomerID,Recency,Frequency,Monetary,AOV,MedianDaysBetween,Monetary_log,Recency_log,KM_Cluster,PC1,PC2,Segment
16654,141,4,601.27,20.733448275862067,0.0,6.400705849743913,4.955827057601261,0,-0.5663340211137036,0.6285417793094139,Champions
16655,18,6,3794.52,14.538390804597702,0.0,8.241576702840911,2.9444389791664403,1,1.287119963264887,-0.1846184429893032,Loyal Customers
16656,22,15,8625.8,118.16164383561645,0.0,9.062628915777823,3.1354942159291497,1,2.283968382702566,0.7072674925690419,Loyal Customers
16657,10,4,933.62,4.488557692307692,0.0,6.8401400295665695,2.3978952727983707,2,0.6767012145210648,-0.845519859920888,Potential Loyalists
16658,368,1,123.24,15.405,0.0,4.822215178840431,5.910796644040527,0,-1.9421584711114763,0.769238763475248,Champions
16659,189,1,39.12,19.56,0.0,3.691874963093735,5.247024072160486,0,-2.223739297836081,0.2225857211487655,Champions
16660,16,4,1267.65,79.228125,0.0,7.145708621949827,2.833213344056216,2,0.649818679436908,-0.5444878233319264,Potential Loyalists
16665,362,1,135.4,15.044444444444444,0.0,4.915591745409362,5.8944028342648505,0,-1.890224791557945,0.7717369368730059,Champions
16666,19,1,118.98,3.718125,0.0,4.787325062224947,2.995732273553991,2,-0.7856451029413831,-0.9812870799513403,Potential Loyalists
16667,68,2,570.13,10.757169811320754,0.0,6.347616854496022,4.23410650459726,2,-0.4516119833277455,0.0405767633231256,Potential Loyalists
16668,15,6,306.72,15.336000000000002,0.0,5.729190278590734,2.772588722239781,2,0.1365325206313346,-0.6189441178292862,Potential Loyalists
16669,24,3,1374.87,8.5929375,0.0,7.226841537285894,3.218875824868201,2,0.4589461168116507,-0.3771510909213985,Potential Loyalists
16670,17,11,4095.9,16.25357142857143,0.0,8.317985869145499,2.8903717578961645,1,1.7210567739213103,0.1648306905746673,Loyal Customers
16671,28,3,1692.27,282.045,0.0,7.434416849630159,3.367295829986474,2,0.4999779406303122,-0.2608772324055144,Potential Loyalists
16672,2,20,8134.94,71.35912280701754,0.0,9.004046563069934,1.0986122886681098,1,3.450544274401479,-0.1486595962579857,Loyal Customers
16674,55,2,319.61,3.261326530612245,0.0,5.770225431204915,4.02535169073515,0,-0.6479021484488171,-0.1606145176023105,Champions
16676,34,4,1592.12,17.888988764044942,0.0,7.373449636639774,3.555348061489413,2,0.4696934109646024,-0.0819382216715163,Potential Loyalists
16678,3,12,3109.99,19.07969325153374,0.0,8.042696282491956,1.3862943611198906,1,2.2678815215589703,-0.6979703222817232,Loyal Customers
16679,366,1,129.75,43.25,0.0,4.873287102945032,5.905361848054571,0,-1.915175251305584,0.7727203930362052,Champions
16680,43,1,183.7,18.37,0.0,5.218732887205194,3.784189633918261,0,-0.8935880213237302,-0.4521498643002389,Champions
16681,73,6,1770.34,40.23500000000001,0.0,7.479491601287774,4.30406509320417,2,0.3698127057958774,0.5291806544614905,Potential Loyalists
16682,5,5,1028.0,34.266666666666666,0.0,6.9363427358340495,1.791759469228055,2,1.0424213815140977,-1.121513336471393,Potential Loyalists
16684,4,28,66653.56,240.6265703971119,0.0,11.107278740370788,1.6094379124341005,1,4.866154029774202,1.0295236889490569,Loyal Customers
16685,61,2,324.24,5.229677419354839,0.0,5.784563371339637,4.127134385045092,0,-0.6819134609619125,-0.0977624025245458,Champions
16686,47,7,3062.83,5.235606837606838,0.0,8.02742104629252,3.871201010907891,2,0.8850963836697808,0.4165505784620387,Potential Loyalists
16688,1,4,1260.86,20.33645161290323,0.0,7.1403421019236415,0.6931471805599453,1,1.5086920057341948,-1.8269485521020628,Loyal Customers
16689,76,2,422.6,32.50769230769231,0.0,6.048789613727251,4.343805421853684,0,-0.6408518686786799,0.0668617475187812,Champions
16690,72,2,225.58,18.798333333333336,0.0,5.423098083445343,4.290459441148391,0,-0.923151242628433,-0.0476213812684787,Champions
16692,256,2,1276.0,425.3333333333333,16.0,7.152268856032539,5.54907608489522,0,-0.590290890662104,0.9342918799778892,Champions
16693,69,2,482.01,8.0335,0.0,6.180037357371996,4.248495242049359,0,-0.538764100466341,0.0270898680959543,Champions
16696,135,4,657.9,65.78999999999999,0.0,6.490571777919774,4.912654885736052,0,-0.5053251901010887,0.6145384757478934,Champions
16697,241,1,112.75,5.369047619047619,0.0,4.73400305783106,5.488937726156687,0,-1.8151671681614996,0.5049384865086403,Champions
16698,227,2,1998.0,399.6,0.0,7.6004023345004,5.429345628954441,0,-0.3245245489284317,0.921693099384706,Champions
16700,9,13,5076.55,16.482305194805196,0.0,8.532584140771885,2.302585092994046,1,2.211886760847669,-0.0102052394279318,Loyal Customers
16701,9,13,5398.3,37.488194444444446,0.0,8.59402459452009,2.302585092994046,1,2.241716144291724,-0.0021008672593493,Loyal Customers
16705,1,20,14034.99,51.98144444444444,0.0,9.549380024249162,0.6931471805599453,1,3.87852311153324,-0.3195725628454861,Loyal Customers
16706,37,3,531.35,4.319918699186992,0.0,6.277301167760616,3.6375861597263857,2,-0.1706072941521448,-0.251622508911289,Potential Loyalists
16708,46,1,656.63,24.31962962962963,0.0,6.488642463139346,3.8501476017100575,2,-0.303597260547698,-0.2451367142429668,Potential Loyalists
16709,85,5,3029.87,38.35278481012658,0.0,8.016604986002726,4.454347296253507,2,0.4950707777179436,0.6156873612079542,Potential Loyalists
16710,19,10,2483.04,6.176716417910448,0.0,7.817641545983298,2.995732273553991,1,1.3607115233420986,0.0875853615659231,Loyal Customers
16711,3,5,1651.03,75.04681818181818,0.0,7.4097601137223315,1.3862943611198906,1,1.4354849097018236,-1.3019124749267832,Loyal Customers
16712,9,11,3645.43,8.155324384787471,0.0,8.201503885750247,2.302585092994046,1,1.9011168766868276,-0.2025778944231711,Loyal Customers
16713,19,15,6923.13,11.094759615384616,0.0,8.842767691394254,2.995732273553991,1,2.233486456459587,0.5945586327600578,Loyal Customers
16714,219,3,1161.53,12.489569892473115,0.0,7.058353943580143,5.393627546352362,0,-0.4982960964209613,0.903151485668801,Champions
16715,78,1,301.72,15.88,0.0,5.712808285863513,4.3694478524670215,0,-0.8893084354579623,-0.0364487610394947,Champions
16716,267,2,901.2,450.6,44.0,6.804836224974296,5.5909869805108565,0,-0.7758408129210331,0.9135651398814488,Champions
16717,24,6,3858.38,19.38884422110553,0.0,8.258261827796161,3.218875824868201,1,1.1847466739632533,-0.0180487249480338,Loyal Customers
16718,369,1,623.75,13.86111111111111,0.0,6.437351569715061,5.91350300563827,0,-1.1590980587571398,0.9839060710244684,Champions
16719,15,7,1790.42,8.907562189054726,0.0,7.490763880431157,2.772588722239781,2,1.0667928353845444,-0.3122311994556849,Potential Loyalists
16720,26,1,155.24,5.74962962962963,0.0,5.051393286568423,3.295836866004329,0,-0.7782462169345491,-0.7667127960567538,Champions
16721,262,1,292.47,7.904594594594595,0.0,5.681775419393111,5.572154032177765,0,-1.388521556071082,0.679796325825872,Champions
16722,17,13,4730.81,21.025822222222224,0.0,8.46206307213662,2.8903717578961645,1,1.9410365449900944,0.3325364976242989,Loyal Customers
16723,91,2,589.15,13.701162790697676,0.0,6.380376741875078,4.5217885770490405,0,-0.5515128001410813,0.2171998233622595,Champions
16725,302,7,781.02,5.172317880794702,0.0,6.661880315665835,5.713732805509369,0,-0.5195815908917994,1.339977564069604,Champions
16726,26,5,1382.02,7.470378378378379,0.0,7.2320247928761745,3.295836866004329,2,0.5805122864875902,-0.1816718611127366,Potential Loyalists
16727,364,1,272.82,5.930869565217392,0.0,5.61247095620561,5.899897353582492,0,-1.5541012515789772,0.8669504133419862,Champions
16728,46,4,1054.67,3.920706319702602,0.0,6.9619309154279065,3.8501476017100575,2,0.1512298971742635,0.0403446437440107,Potential Loyalists
16729,38,21,7239.92,10.969575757575758,0.0,8.887503549130026,3.6635616461296463,1,2.436463112541701,1.4465469809076674,Loyal Customers
16730,52,3,743.11,9.062317073170732,0.0,6.612188873366803,3.970291913552122,2,-0.1419490237536106,-0.0081808420143989,Potential Loyalists
16732,32,1,603.75,21.5625,0.0,6.404815149490137,3.49650756146648,2,-0.2019384848622051,-0.4680001794616404,Potential Loyalists
16734,52,3,650.51,12.27377358490566,0.0,6.47929274564127,3.970291913552122,2,-0.206470187096596,-0.0257106552424249,Potential Loyalists
16735,79,5,2300.56,18.40448,0.0,7.741342432871859,4.382026634673881,2,0.3905431329873,0.5360634284305249,Potential Loyalists
16737,53,1,417.6,417.6,,6.0369158100119,3.9889840465642745,2,-0.5787991635629841,-0.2215687184524958,Potential Loyalists
16738,298,1,3.75,3.75,,1.55814461804655,5.700443573390687,0,-3.442189869689132,0.2127008023635084,Champions
16739,177,1,323.0,24.846153846153847,0.0,5.780743515792329,5.181783550292085,0,-1.1833297245366643,0.4590456794790989,Champions
16742,47,1,464.9,464.9,,6.143971018822751,3.871201010907891,2,-0.4794104908995023,-0.2779914407146709,Potential Loyalists
16743,29,7,2238.09,11.717748691099477,0.0,7.713824812307198,3.4011973816621555,2,0.9220440857400222,0.0936853765093198,Potential Loyalists
16744,11,7,1304.76,5.391570247933884,0.0,7.174540525720933,2.4849066497880004,2,1.0290719397337225,-0.526244827032998,Potential Loyalists
16745,87,17,7194.3,20.152100840336136,0.0,8.881183314074189,4.477336814478207,1,1.8057509118086283,1.6357065318781892,Loyal Customers
16746,5,18,6697.66,14.91683741648107,0.0,8.809662785376391,1.791759469228055,1,2.927115802097196,0.0921464718584078,Loyal Customers
16747,38,2,836.0600000000001,19.90619047619048,0.0,6.729895752508072,3.6635616461296463,2,-0.0363437723981494,-0.2507155470397202,Potential Loyalists
16748,18,5,1515.9,21.969565217391303,0.0,7.324424057597627,2.9444389791664403,2,0.7668266159719062,-0.3799470651586519,Potential Loyalists
16750,45,5,623.93,6.567684210526315,0.0,6.437639643463933,3.828641396489095,2,-0.0196415155689085,0.0326572425856122,Potential Loyalists
16751,31,1,1764.72,70.5888,0.0,7.476313818197086,3.4657359027997265,2,0.3306619326384284,-0.3450930552079598,Potential Loyalists
16752,373,1,207.5,23.05555555555556,0.0,5.339939041238856,5.924255797414532,0,-1.696221123956832,0.8455908217064831,Champions
16753,58,1,223.92,6.5858823529411765,0.0,5.415744783424001,4.07753744390572,0,-0.9160251022741648,-0.2504675700714067,Champions
16754,372,1,2002.4,1001.2,0.0,7.602601016177664,5.921578419643816,0,-0.5966193737254769,1.142446229221273,Champions
16755,114,3,1496.83,8.804882352941176,0.0,7.311772672991101,4.74493212836325,2,-0.1141302575342665,0.5480549047402075,Potential Loyalists
16756,215,1,239.4,18.415384615384617,0.0,5.4823042026610525,5.375278407684165,0,-1.406113136207455,0.535569854562411,Champions
16757,319,1,106.83,15.261428571428572,0.0,4.680555912893981,5.768320995793772,0,-1.953580895474712,0.6652198972735325,Champions
16758,65,1,369.34,16.78818181818182,0.0,5.91442150260967,4.189654742026425,0,-0.7190497687109407,-0.1175384846235388,Champions
16759,8,3,789.79,18.804523809523808,0.0,6.673032445794151,2.19722457733622,2,0.6013348042018988,-1.0621009277457876,Potential Loyalists
16761,97,1,316.62,24.35538461538461,0.0,5.760855699682501,4.584967478670572,0,-0.952738318541012,0.0989704614519251,Champions
16762,20,3,1501.38,16.869438202247192,0.0,7.314805796331314,3.044522437723423,2,0.5718383865169419,-0.4699737869577504,Potential Loyalists
16763,199,1,611.8499999999999,26.60217391304348,0.0,6.418120207787174,5.298317366548036,0,-0.9207933161148912,0.6129153323184503,Champions
16764,4,13,2799.25,3.964943342776204,0.0,7.937463977891848,1.6094379124341005,1,2.201980327707142,-0.5038528544821926,Loyal Customers
16765,294,1,34.0,34.0,,3.555348061489413,5.68697535633982,0,-2.4671245950753025,0.4680776310349567,Champions
16766,273,2,1145.6,33.69411764705882,0.0,7.044556320474283,5.613128106388071,0,-0.6683693981566865,0.9584467045637134,Champions
16767,31,11,5580.6,25.13783783783784,0.0,8.627230752625026,3.4657359027997265,1,1.6395838517457253,0.5502256452953602,Loyal Customers
16768,48,3,478.09,8.85351851851852,0.0,6.17188847120203,3.8918202981106265,2,-0.3241266075827833,-0.1132582774163746,Potential Loyalists
16769,260,1,380.39,9.50975,0.0,5.94382247363014,5.564520407322694,0,-1.2582246288499146,0.7097899195794231,Champions
16770,58,5,770.1,5.311034482758621,0.0,6.647818066838915,4.07753744390572,2,-0.0177922822338606,0.2094527254092751,Potential Loyalists
16771,33,5,2246.81,8.811019607843138,0.0,7.717711687868648,3.5263605246161616,2,0.7235168396837242,0.0204610757976001,Potential Loyalists
16773,57,1,171.59,6.599615384615385,0.0,5.150918839543312,4.060443010546419,0,-1.0377169586746626,-0.2956381272445779,Champions
16774,68,4,661.52,13.781666666666666,0.0,6.496050746083953,4.23410650459726,2,-0.2295170368855315,0.2088572442831398,Potential Loyalists
16775,10,11,1695.66,10.732025316455696,0.0,7.4364168915956546,2.3978952727983707,1,1.491299707210045,-0.2464132943710199,Loyal Customers
16776,60,1,388.28,5.1089473684210525,0.0,5.964298879035212,4.110873864173311,0,-0.6631212039036051,-0.1581436956924371,Champions
16777,80,2,226.35,4.527,0.0,5.426490680271019,4.394449154672439,0,-0.9633649575789844,0.015108829124371,Champions
16778,74,2,245.94,15.37125,0.0,5.509145392139597,4.31748811353631,0,-0.8922555445335678,-0.0200828932634015,Champions
16779,2,22,10629.72,31.92108108108108,0.0,9.271503201873838,1.0986122886681098,1,3.7304248482060856,0.0353207140671973,Loyal Customers
16780,100,2,425.19,7.0865,0.0,6.054885256226418,4.61512051684126,0,-0.7471097054869716,0.2301649333968398,Champions
16781,372,1,311.25,18.308823529411764,0.0,5.743804149005687,5.921578419643816,0,-1.4990665581605616,0.8972595374189325,Champions
16782,10,13,2279.9,11.999473684210528,0.0,7.732325380902501,2.3978952727983707,1,1.7849936744154125,-0.0586800106985745,Loyal Customers
16784,20,1,107.6,35.86666666666667,0.0,4.687671407499835,3.044522437723423,0,-0.8536673921151057,-0.9652100454001098,Champions
16788,123,2,597.48,3.854709677419355,0.0,6.39439310756415,4.820281565605037,0,-0.6648655196321879,0.3978254953491295,Champions
16789,8,1,80.80000000000001,16.160000000000004,0.0,4.404277243608702,2.19722457733622,2,-0.650177627625717,-1.5100647764179276,Potential Loyalists
16790,4,6,1545.62,16.61956989247312,0.0,7.343827183683202,1.6094379124341005,1,1.388663589799091,-1.1026111789162834,Loyal Customers
16791,29,7,1721.78,5.3805625,0.0,7.4516945441039795,3.4011973816621555,2,0.7947796564346753,0.059108788600717,Potential Loyalists
16792,282,2,110.38,9.198333333333332,0.0,4.7129477781615225,5.645446897643238,0,-1.8133768389723823,0.6702499961897513,Champions
16793,57,1,243.84,15.24,0.0,5.500604935982869,4.060443010546419,0,-0.8679441132705841,-0.2495123893172627,Champions
16794,1,10,1222.71,4.290210526315789,0.0,7.109642506895799,0.6931471805599453,1,1.9438778942838535,-1.384894592187541,Loyal Customers
16795,365,1,414.88,6.286060606060606,0.0,6.030396757109769,5.902633333401366,0,-1.3522993441975677,0.9237160505121336,Champions
16796,89,1,305.62,16.97888888888889,0.0,5.725609195882308,4.499809670330265,0,-0.9355704384751946,0.043317545213091,Champions
16800,11,1,1201.49,7.326158536585366,0.0,7.092149685937022,2.4849066497880004,2,0.5389805656601503,-0.9832161079715044,Potential Loyalists
16801,163,4,1619.73,21.312236842105264,0.0,7.390631944012902,5.099866427824199,2,-0.1437069285980281,0.8453887979649423,Potential Loyalists
16803,65,1,332.3,13.845833333333331,0.0,5.809042985313695,4.189654742026425,0,-0.7702111128649052,-0.1314385564921479,Champions
16804,23,3,536.99,8.949833333333334,0.0,6.287839972628443,3.1780538303479458,2,0.0194929989309387,-0.5254607235022212,Potential Loyalists
16805,174,2,460.59,4.699897959183674,0.0,6.134677051181064,5.1647859739235145,0,-0.9296373148461388,0.5699018689369413,Champions
16806,103,4,801.49,7.781456310679611,0.0,6.687719393867341,4.6443908991413725,2,-0.3016208253369062,0.4798717251740191,Potential Loyalists
16807,143,3,1121.59,16.740149253731342,0.0,7.02339379457603,4.969813299576001,0,-0.3446638104573416,0.6447043620777982,Champions
16808,99,2,288.42,12.54,0.0,5.667878920309847,4.605170185988092,0,-0.9309960702721658,0.1731568615772908,Champions
16809,23,5,914.69,6.138859060402685,0.0,6.81967787944687,3.1780538303479458,2,0.4277308640301464,-0.3066069046060815,Potential Loyalists
16810,192,1,309.54,20.636000000000003,0.0,5.738312717553024,5.262690188904886,0,-1.2364986905726032,0.5019063247168059,Champions
16811,5,2,547.07,19.53821428571429,0.0,6.3064030160165885,1.791759469228055,2,0.511539923391508,-1.427657956125306,Potential Loyalists
16812,361,1,479.35,31.956666666666667,0.0,6.174515004855747,5.891644211825772,0,-1.277906187761688,0.9361443999892304,Champions
16813,8,10,1692.98,3.7705567928730512,0.0,7.434836068766861,2.19722457733622,1,1.496296655577567,-0.4411603685857025,Loyal Customers
16814,14,21,6509.1,20.08981481481481,0.0,8.781110096067739,2.70805020110221,1,2.7694479792655637,0.8602272125778013,Loyal Customers
16816,103,4,417.06,14.895,0.0,6.035624962893636,4.6443908991413725,0,-0.6182131295370682,0.3938564756882454,Champions
16817,3,9,1604.75,18.65988372093023,0.0,7.381346216137902,1.3862943611198906,1,1.7217503181335467,-1.0082581590303528,Loyal Customers
16818,11,11,3349.57,17.722592592592594,0.0,8.116885759599102,2.4849066497880004,1,1.7866415882494788,-0.1045414358536113,Loyal Customers
16820,96,1,497.61,19.13884615384616,0.0,6.211824227045576,4.574710978503383,0,-0.7296640509364112,0.1523130322261427,Champions
16823,227,1,358.38,9.431052631578948,0.0,5.884380324498308,5.429345628954441,0,-1.232669533853492,0.6209887149754231,Champions
16824,16,2,460.64,17.716923076923077,0.0,6.134785366552204,2.833213344056216,2,0.0089845411434251,-0.8265359340754687,Potential Loyalists
16825,39,2,775.18,27.685,0.0,6.654384452047831,3.688879454113936,2,-0.0831961879280203,-0.2455123195544468,Potential Loyalists
16826,51,1,341.7,15.53181818181818,0.0,5.836855428880563,3.951243718581428,0,-0.6607363357556785,-0.2705617760599471,Champions
16828,93,2,128.5,16.0625,0.0,4.863680881139593,4.543294782270004,0,-1.2965269797818622,0.0300190915458175,Champions
16829,157,1,197.22,17.92909090909091,0.0,5.289377524978562,5.062595033026967,0,-1.3739091911281986,0.322845748605185,Champions
16830,39,1,325.91,14.170000000000002,0.0,5.789684903656904,3.688879454113936,2,-0.5780235198616522,-0.4339220569768118,Potential Loyalists
16832,184,3,199.15,16.595833333333335,0.0,5.299067085438582,5.220355825078324,0,-1.282680963565089,0.5673128966388815,Champions
16833,1,4,1106.53,23.5431914893617,0.0,7.0098875895885335,0.6931471805599453,1,1.4453562483779945,-1.84415630130534,Loyal Customers
16834,228,1,413.46,17.2275,0.0,6.026976468109342,5.43372200355424,0,-1.1652007056453246,0.6424191679350695,Champions
16835,128,2,180.85,18.085,0.0,5.203182171432998,4.859812404361672,0,-1.2591123150998351,0.2643737379023331,Champions
16836,40,2,251.87,22.89727272727273,0.0,5.5328755226775,3.713572066704308,0,-0.6376295159058303,-0.378657035157743,Champions
16837,31,11,3170.98,19.218060606060607,0.0,8.062111277564622,3.4657359027997265,1,1.3652179497235164,0.475682925211081,Loyal Customers
16838,197,2,588.85,23.554,0.0,6.379868267287852,5.288267030694535,0,-0.8603038262948494,0.6762007759738912,Champions
16839,9,34,16594.35,62.38477443609022,0.0,9.716877814621636,2.302585092994046,1,4.362179143460263,1.707372335744231,Loyal Customers
16841,37,6,1869.82,16.119137931034484,0.0,7.534132116408228,3.6375861597263857,2,0.6646302958298376,0.1372129034975205,Potential Loyalists
16842,101,3,1264.19,20.066507936507936,0.0,7.142977587511544,4.624972813284271,2,-0.1477910401361877,0.4539423969838073,Potential Loyalists
16843,43,16,10196.57,26.97505291005291,0.0,9.22990473559571,3.784189633918261,1,2.179065136833977,1.192206832025808,Loyal Customers
16846,50,1,214.32,19.483636363636364,0.0,5.372125293692757,3.9318256327243257,0,-0.8785464363898063,-0.3434926289426165,Champions
16847,43,1,193.44,16.12,0.0,5.270123632177254,3.784189633918261,0,-0.8686377785483497,-0.4453711102731097,Champions
16848,53,1,281.42,20.10142857142857,0.0,5.643395324641106,3.9889840465642745,0,-0.769853635577835,-0.2734764807629157,Champions
16849,187,1,124.57,15.57125,0.0,4.8328633720008725,5.236441962829949,0,-1.6655288199150913,0.3667511230737642,Champions
16850,334,1,332.41,17.495263157894737,0.0,5.809372963868082,5.814130531825066,0,-1.4239799491929566,0.8415545503945169,Champions
16851,4,3,342.45,17.1225,0.0,5.839041540659891,1.6094379124341005,2,0.4330438215604525,-1.524153334221283,Potential Loyalists
16852,10,2,144.91,16.10111111111111,0.0,4.982989993275931,2.3978952727983707,2,-0.3749766201965157,-1.2391904661538773,Potential Loyalists
16855,24,2,328.40000000000003,17.284210526315793,0.0,5.79727281774354,3.218875824868201,2,-0.3101255944205948,-0.6400705318093517,Potential Loyalists
16856,15,1,35.400000000000006,17.700000000000003,0.0,3.594568774642695,2.772588722239781,0,-1.2749031882485586,-1.2722666224087975,Champions
16858,369,1,375.69000000000005,37.569,0.0,5.931422568022302,5.91350300563827,0,-1.4047269443902044,0.9171709369155776,Champions
16859,145,2,747.81,14.380961538461538,0.0,6.618485279775063,4.983606621708336,0,-0.6218147431837601,0.5252051320983512,Champions
16861,60,2,173.76,28.96,0.0,5.163413604083235,4.110873864173311,0,-0.9769364734342584,-0.1894347980788624,Champions
16863,31,2,502.8,19.338461538461537,0.0,6.22217936391851,3.4657359027997265,2,-0.2032061317697615,-0.4361705004723413,Potential Loyalists
16866,141,3,207.74,18.885454545454547,0.0,5.341089458391906,4.955827057601261,0,-1.155793617193995,0.4144213164461921,Champions
16869,23,4,825.4200000000001,6.448593750000001,0.0,6.717103118867857,3.1780538303479458,2,0.302915651815357,-0.3944877145461974,Potential Loyalists
16871,22,6,2812.34,20.528029197080293,0.0,7.942127668587332,3.1354942159291497,2,1.0648283950257975,-0.1096886217380286,Potential Loyalists
16872,77,3,680.02,97.14571428571428,0.0,6.523591674293888,4.356708826689592,2,-0.3405142772288484,0.2115698726928167,Potential Loyalists
16873,5,6,7123.62,25.53268817204301,0.0,8.871311670381246,1.791759469228055,1,2.05686525207106,-0.7919285116774728,Loyal Customers
16875,67,5,2095.53,18.71008928571429,0.0,7.648038876071995,4.219507705176107,2,0.4106658167381707,0.4264184256738239,Potential Loyalists
16877,12,6,853.72,5.369308176100629,0.0,6.750773929921596,2.5649493574615367,2,0.7160968556945508,-0.6085527152867575,Potential Loyalists
16878,84,1,13.3,4.433333333333334,0.0,2.660259537265861,4.442651256490317,0,-2.400790860787194,-0.3952548194307252,Champions
16880,31,7,1519.08,8.534157303370787,0.0,7.326518244034276,3.4657359027997265,2,0.7080266396775918,0.0812514156027361,Potential Loyalists
16881,67,1,432.0,432.0,,6.07073772800249,4.219507705176107,0,-0.6551753740436191,-0.0790395396553266,Champions
16882,67,3,705.12,18.08,0.0,6.559785194721083,4.219507705176107,2,-0.2677122976643784,0.1341699581026957,Potential Loyalists
16883,187,2,276.73,7.282368421052632,0.0,5.626649418726377,5.236441962829949,0,-1.2051300428421945,0.5458069352853997,Champions
16884,38,2,429.84,16.53230769230769,0.0,6.0657367914825695,3.6635616461296463,2,-0.358793414411314,-0.3383221819338687,Potential Loyalists
16885,15,3,471.51,4.668415841584158,0.0,6.158058910731007,2.772588722239781,2,0.1197032609796631,-0.7854254307205966,Potential Loyalists
16887,35,1,194.88,5.2670270270270265,0.0,5.277502226834117,3.58351893845611,0,-0.7842759327834176,-0.5645858116902048,Champions
16889,195,3,1578.67,11.693851851851852,0.0,7.364971243447073,5.278114659230517,0,-0.3029337315370419,0.8744118887933322,Champions
16891,2,5,809.7,3.988669950738916,0.0,6.697898071993661,1.0986122886681098,1,1.2056811536486136,-1.568113268585703,Loyal Customers
16892,1,5,525.54,5.308484848484848,0.0,6.266327302097504,0.6931471805599453,2,1.1593723005186622,-1.867885886733463,Potential Loyalists
16893,367,1,145.93,3.242888888888889,0.0,4.989956282887855,5.908082938168931,0,-1.859627651155068,0.7897395188105584,Champions
16895,65,1,219.14,3.175942028985507,0.0,5.394263707595246,4.189654742026425,0,-0.9715867434944788,-0.1861504837220863,Champions
16897,299,2,289.78,7.831891891891891,0.0,5.672566967503279,5.703782474656201,0,-1.3709639026992742,0.8317686544629008,Champions
16898,26,3,508.81,3.1408024691358025,0.0,6.234038107285137,3.295836866004329,2,-0.0540411380795115,-0.4620135590630551,Potential Loyalists
16899,8,6,1281.56,10.25248,0.0,7.156613359576336,2.19722457733622,2,1.0611589592073558,-0.7752619310470747,Potential Loyalists
16900,17,3,887.11,11.229240506329116,0.0,6.789095609194309,2.8903717578961645,2,0.3786587276557784,-0.631643865119094,Potential Loyalists
16902,116,1,1706.88,38.79272727272728,0.0,7.443008114269093,4.762173934797756,2,-0.2073861964960627,0.4269911812396271,Potential Loyalists
16903,29,1,373.24,6.220666666666667,0.0,5.924897302835869,3.4011973816621555,2,-0.3965720399583599,-0.588388543598488,Potential Loyalists
16904,4,16,3754.27,5.287704225352113,0.0,8.230915465741086,1.6094379124341005,1,2.569496512895276,-0.2420930935956757,Loyal Customers
16905,5,7,3102.43,14.915528846153846,0.0,8.040263230419699,1.791759469228055,1,1.7284057447448304,-0.8271983202762861,Loyal Customers
16906,82,4,579.77,6.234086021505376,0.0,6.364354809283968,4.418840607796598,2,-0.3678198005336871,0.30212880110756,Potential Loyalists
16907,29,5,981.65,6.500993377483444,0.0,6.890253003845995,3.4011973816621555,2,0.3721692065100895,-0.1636499308666276,Potential Loyalists
16909,72,1,379.14,21.063333333333333,0.0,5.940539605922692,4.290459441148391,0,-0.7469481139852414,-0.0537182459099026,Champions
16910,4,8,1510.06,2.7606215722120657,0.0,7.320566670286484,1.6094379124341005,1,1.527400782041196,-0.9569782415919572,Loyal Customers
16912,29,11,2575.38,25.49881188118812,0.0,7.854140591872849,3.4011973816621555,1,1.2902278709260582,0.4095961702812735,Loyal Customers
16913,290,1,113.44,14.18,0.0,4.74005066818191,5.673323267171493,0,-1.886455030015324,0.6161704960316317,Champions
16914,36,1,208.46,5.4857894736842105,0.0,5.344532790344999,3.610917912644224,0,-0.7627619419794129,-0.5393339634707222,Champions
16915,9,6,621.6800000000001,10.906666666666668,0.0,6.4340327431676485,2.302585092994046,2,0.6679329260975885,-0.8074710175640397,Potential Loyalists
16916,24,2,576.26,4.029790209790209,0.0,6.358292771601228,3.218875824868201,2,-0.0377500128213767,-0.5660685636810391,Potential Loyalists
16917,277,1,391.52,43.50222222222222,0.0,5.972587491338293,5.627621113690637,0,-1.2696602386424325,0.7513771968458599,Champions
16918,50,6,1068.82,8.35015625,0.0,6.975245689005592,3.9318256327243257,2,0.2748451109773123,0.2397216239946326,Potential Loyalists
16919,156,11,2596.45,7.940214067278287,0.0,7.862285473509961,5.056245805348308,2,0.6279462311704439,1.401931021573651,Potential Loyalists
16921,61,1,169.79,2.829833333333333,0.0,5.1404347316311005,4.127134385045092,0,-1.0696534618244755,-0.2570774861077574,Champions
16923,12,19,7247.61,10.785133928571428,0.0,8.888565005329367,2.5649493574615367,1,2.729192145071901,0.6399924412242959,Loyal Customers
16924,21,3,846.75,10.201807228915662,0.0,6.742585781005748,3.091042453358316,2,0.2752986405295508,-0.5175908130813519,Potential Loyalists
16926,371,1,230.25,16.446428571428573,0.0,5.443499376392535,5.918893854273146,0,-1.643784070471467,0.8560396280304322,Champions
16927,116,3,543.05,90.50833333333333,0.0,6.299041154397021,4.762173934797756,0,-0.61275277108388,0.4247960740122593,Champions
16928,80,17,2847.6,13.62488038277512,0.0,7.954582924500486,4.394449154672439,1,1.3892520111996665,1.4638382418855331,Loyal Customers
16929,4,7,1295.39,16.823246753246753,0.0,7.167338757569021,1.6094379124341005,1,1.3779934288897524,-1.0515405125467356,Loyal Customers
